ip.src,ip.dst,tcp.len,tcp.time_delta,tcp.flags,mqtt.msgtype,mqtt.msgid,mqtt.qos,mqtt.dupflag,mqtt.len,mqtt.kalive,mqtt.conack.val,mqtt.conflag.passwd,mqtt.retain,timestamp
10.0.0.99,10.0.0.10,36,0.000005179,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.761404
10.0.0.99,10.0.0.10,42,0.000006347,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.761441
10.0.0.10,10.0.0.99,4,0.000496526,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.761490
10.0.0.99,10.0.0.10,36,0.000004931,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.761552
10.0.0.99,10.0.0.10,42,0.000007088,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.761858
10.0.0.10,10.0.0.99,4,0.000474236,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.761972
10.0.0.99,10.0.0.10,36,0.000007227,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.762028
10.0.0.99,10.0.0.10,42,0.000006962,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.762153
10.0.0.10,10.0.0.99,4,0.000490868,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.762202
10.0.0.99,10.0.0.10,36,0.000008214,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.762257
10.0.0.99,10.0.0.10,42,0.000006745,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.762385
10.0.0.10,10.0.0.99,4,0.000488702,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.762437
10.0.0.99,10.0.0.10,36,0.000006869,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.762495
10.0.0.99,10.0.0.10,42,0.000006544,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.762633
10.0.0.10,10.0.0.99,4,0.000494493,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.762677
10.0.0.99,10.0.0.10,36,0.000005011,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.762735
10.0.0.99,10.0.0.10,42,0.000006357,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.762859
10.0.0.10,10.0.0.99,4,0.000487403,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.762908
10.0.0.99,10.0.0.10,36,0.000004741,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.762964
10.0.0.99,10.0.0.10,42,0.000006617,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.763202
10.0.0.10,10.0.0.99,4,0.000485895,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.763349
10.0.0.99,10.0.0.10,36,0.000024870,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.763403
10.0.0.99,10.0.0.10,42,0.000010816,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.763535
10.0.0.10,10.0.0.99,4,0.000489131,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.763558
10.0.0.99,10.0.0.10,36,0.000005459,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.763648
10.0.0.99,10.0.0.10,42,0.000006650,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.763771
10.0.0.10,10.0.0.99,4,0.000494858,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.763819
10.0.0.99,10.0.0.10,36,0.000006857,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.763875
10.0.0.99,10.0.0.10,42,0.000009222,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.764000
10.0.0.10,10.0.0.99,4,0.000499084,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.764047
10.0.0.99,10.0.0.10,36,0.000005024,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.764104
10.0.0.99,10.0.0.10,42,0.000006309,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.764400
10.0.0.10,10.0.0.99,4,0.000498538,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.764414
10.0.0.99,10.0.0.10,36,0.000005897,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.764595
10.0.0.99,10.0.0.10,42,0.000007022,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.765305
10.0.0.10,10.0.0.99,4,0.000456786,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.765323
10.0.0.99,10.0.0.10,36,0.000014294,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.765354
10.0.0.99,10.0.0.10,42,0.000007948,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.765521
10.0.0.10,10.0.0.99,4,0.000495005,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.765589
10.0.0.99,10.0.0.10,36,0.000007693,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.765640
10.0.0.99,10.0.0.10,42,0.000007006,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.765768
10.0.0.10,10.0.0.99,4,0.000492435,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.765820
10.0.0.99,10.0.0.10,36,0.000007913,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.765879
10.0.0.99,10.0.0.10,42,0.000006632,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.766005
10.0.0.10,10.0.0.99,4,0.000498823,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.766053
10.0.0.99,10.0.0.10,36,0.000004932,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.766119
10.0.0.99,10.0.0.10,42,0.000006321,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.766372
10.0.0.10,10.0.0.99,4,0.000493896,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.766594
10.0.0.99,10.0.0.10,36,0.000004750,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.766613
10.0.0.99,10.0.0.10,42,0.000006672,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.767116
10.0.0.10,10.0.0.99,4,0.000467587,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.767252
10.0.0.99,10.0.0.10,36,0.000027350,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.767310
10.0.0.99,10.0.0.10,42,0.000007471,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.767437
10.0.0.10,10.0.0.99,4,0.000485323,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.767488
10.0.0.99,10.0.0.10,36,0.000007050,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.767544
10.0.0.99,10.0.0.10,42,0.000006631,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.767677
10.0.0.10,10.0.0.99,4,0.000488279,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.767727
10.0.0.99,10.0.0.10,36,0.000006764,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.767783
10.0.0.99,10.0.0.10,42,0.000006591,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.767906
10.0.0.10,10.0.0.99,4,0.000493744,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.767955
10.0.0.99,10.0.0.10,36,0.000005115,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.768010
10.0.0.99,10.0.0.10,42,0.000006412,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.768137
10.0.0.10,10.0.0.99,4,0.000517801,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.768189
10.0.0.99,10.0.0.10,36,0.000005518,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.768256
10.0.0.99,10.0.0.10,42,0.000006783,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.768598
10.0.0.10,10.0.0.99,4,0.000486930,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.768833
10.0.0.99,10.0.0.10,36,0.000022996,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.768984
10.0.0.99,10.0.0.10,42,0.000006674,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.769164
10.0.0.10,10.0.0.99,4,0.000516806,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.769250
10.0.0.99,10.0.0.10,36,0.000007304,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.769343
10.0.0.99,10.0.0.10,42,0.000006711,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.769559
10.0.0.10,10.0.0.99,4,0.000521709,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.769658
10.0.0.99,10.0.0.10,36,0.000006898,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.769757
10.0.0.99,10.0.0.10,42,0.000006604,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.769998
10.0.0.10,10.0.0.99,4,0.000532940,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.770088
10.0.0.99,10.0.0.10,36,0.000005140,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.770196
10.0.0.99,10.0.0.10,42,0.000006412,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.770415
10.0.0.10,10.0.0.99,4,0.000507439,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.770429
10.0.0.99,10.0.0.10,36,0.000004856,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.770641
10.0.0.99,10.0.0.10,42,0.000009339,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.771026
10.0.0.10,10.0.0.99,4,0.000489178,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.771043
10.0.0.99,10.0.0.10,36,0.000012893,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.771056
10.0.0.99,10.0.0.10,42,0.000007893,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.771169
10.0.0.10,10.0.0.99,4,0.000523725,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.771245
10.0.0.99,10.0.0.10,36,0.000007490,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.771321
10.0.0.99,10.0.0.10,42,0.000008112,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.771471
10.0.0.10,10.0.0.99,4,0.000525959,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.771541
10.0.0.99,10.0.0.10,36,0.000013438,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.771627
10.0.0.99,10.0.0.10,42,0.000007456,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.771776
10.0.0.10,10.0.0.99,4,0.000531554,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.771847
10.0.0.10,10.0.0.99,4,0.000576183,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.771917
10.0.0.99,10.0.0.10,36,0.000112513,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.772181
10.0.0.99,10.0.0.10,36,0.000240026,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.772233
10.0.0.99,10.0.0.10,42,0.000007370,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.772616
10.0.0.99,10.0.0.10,42,0.000015440,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.772707
10.0.0.10,10.0.0.99,4,0.000671392,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.772782
10.0.0.99,10.0.0.10,36,0.000014831,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.772867
10.0.0.99,10.0.0.10,42,0.000008827,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.773037
10.0.0.10,10.0.0.99,4,0.000688611,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.773108
10.0.0.99,10.0.0.10,36,0.000007190,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.773188
10.0.0.99,10.0.0.10,42,0.000006972,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.773336
10.0.0.10,10.0.0.99,4,0.000670301,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.773406
10.0.0.99,10.0.0.10,36,0.000007736,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.773483
10.0.0.99,10.0.0.10,42,0.000007067,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.773782
10.0.0.10,10.0.0.99,4,0.000530069,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.773939
10.0.0.99,10.0.0.10,36,0.000007248,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.774017
10.0.0.99,10.0.0.10,42,0.000006664,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.774167
10.0.0.10,10.0.0.99,4,0.000600484,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.774236
10.0.0.99,10.0.0.10,36,0.000007408,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.774314
10.0.0.99,10.0.0.10,42,0.000006579,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.774463
10.0.0.10,10.0.0.99,4,0.000492246,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.774531
10.0.0.99,10.0.0.10,36,0.000007915,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.774617
10.0.0.99,10.0.0.10,42,0.000007241,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.774766
10.0.0.10,10.0.0.99,4,0.000502622,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.774836
10.0.0.99,10.0.0.10,36,0.000006915,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.774914
10.0.0.99,10.0.0.10,42,0.000006643,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.775062
10.0.0.10,10.0.0.99,4,0.000494287,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.775132
10.0.0.99,10.0.0.10,36,0.000006389,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.775210
10.0.0.99,10.0.0.10,42,0.000004735,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.775579
10.0.0.10,10.0.0.99,4,0.000489520,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.775611
10.0.0.99,10.0.0.10,36,0.000007450,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.775641
10.0.0.99,10.0.0.10,42,0.000007071,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.775997
10.0.0.10,10.0.0.99,4,0.000488268,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.776026
10.0.0.99,10.0.0.10,36,0.000008964,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.776047
10.0.0.99,10.0.0.10,42,0.000007053,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.776618
10.0.0.10,10.0.0.99,4,0.000481509,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.776634
10.0.0.99,10.0.0.10,36,0.000012822,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.776648
10.0.0.99,10.0.0.10,42,0.000007337,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.776731
10.0.0.10,10.0.0.99,4,0.000489660,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.776771
10.0.0.99,10.0.0.10,36,0.000007713,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.776830
10.0.0.99,10.0.0.10,42,0.000006728,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.776958
10.0.0.10,10.0.0.99,4,0.000490025,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.777009
10.0.0.99,10.0.0.10,36,0.000006483,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.777065
10.0.0.99,10.0.0.10,42,0.000007124,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.777535
10.0.0.10,10.0.0.99,4,0.000515522,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.777756
10.0.0.99,10.0.0.10,36,0.000009383,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.777774
10.0.0.99,10.0.0.10,42,0.000007247,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.778299
10.0.0.10,10.0.0.99,4,0.000503536,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.778313
10.0.0.99,10.0.0.10,36,0.000009083,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.778325
10.0.0.99,10.0.0.10,42,0.000007277,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.778400
10.0.0.10,10.0.0.99,4,0.000503581,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.778461
10.0.0.99,10.0.0.10,36,0.000009072,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.778507
10.0.0.99,10.0.0.10,42,0.000007527,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.778645
10.0.0.10,10.0.0.99,4,0.000516602,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.778696
10.0.0.99,10.0.0.10,36,0.000006976,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.778752
10.0.0.99,10.0.0.10,42,0.000006736,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.778877
10.0.0.10,10.0.0.99,4,0.000517940,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.778928
10.0.0.99,10.0.0.10,36,0.000006425,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.778984
10.0.0.99,10.0.0.10,42,0.000006784,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.779273
10.0.0.10,10.0.0.99,4,0.000483461,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.779444
10.0.0.99,10.0.0.10,36,0.000006789,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.779523
10.0.0.99,10.0.0.10,42,0.000006790,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.779740
10.0.0.10,10.0.0.99,4,0.000487048,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.779825
10.0.0.99,10.0.0.10,36,0.000006487,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.779900
10.0.0.99,10.0.0.10,42,0.000006548,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.780050
10.0.0.10,10.0.0.99,4,0.000481691,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.780104
10.0.0.99,10.0.0.10,36,0.000039993,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.780175
10.0.0.10,10.0.0.99,4,0.000493745,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.780252
10.0.0.99,10.0.0.10,42,0.000018197,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.780516
10.0.0.99,10.0.0.10,42,0.000006959,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.780639
10.0.0.10,10.0.0.99,4,0.000490492,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.780688
10.0.0.99,10.0.0.10,36,0.000007129,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.780744
10.0.0.99,10.0.0.10,42,0.000002969,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.781003
10.0.0.10,10.0.0.99,4,0.000501978,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.781141
10.0.0.99,10.0.0.10,36,0.000006462,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.781466
10.0.0.99,10.0.0.10,42,0.000006787,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.781483
10.0.0.10,10.0.0.99,4,0.000505991,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.781759
10.0.0.99,10.0.0.10,36,0.000007233,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.781780
10.0.0.99,10.0.0.10,42,0.000006610,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.782329
10.0.0.10,10.0.0.99,4,0.000432944,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.782344
10.0.0.99,10.0.0.10,36,0.000020267,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.782356
10.0.0.10,10.0.0.99,4,0.000486534,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.782366
10.0.0.99,10.0.0.10,42,0.000012015,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.782379
10.0.0.99,10.0.0.10,36,0.000006456,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.782457
10.0.0.99,10.0.0.10,42,0.000006669,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.782630
10.0.0.10,10.0.0.99,4,0.000504561,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.782682
10.0.0.99,10.0.0.10,36,0.000006202,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.782739
10.0.0.99,10.0.0.10,42,0.000006844,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.783000
10.0.0.10,10.0.0.99,4,0.000499712,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.783140
10.0.0.99,10.0.0.10,36,0.000006357,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.783196
10.0.0.99,10.0.0.10,42,0.000006807,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.783321
10.0.0.10,10.0.0.99,4,0.000509462,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.783371
10.0.0.99,10.0.0.10,36,0.000008218,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.783428
10.0.0.99,10.0.0.10,42,0.000006761,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.783562
10.0.0.10,10.0.0.99,4,0.000466291,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.783620
10.0.0.99,10.0.0.10,36,0.000018368,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.783675
10.0.0.99,10.0.0.10,42,0.000011692,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.783873
10.0.0.10,10.0.0.99,4,0.000537251,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.783958
10.0.0.10,10.0.0.99,4,0.000598824,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.784027
10.0.0.99,10.0.0.10,36,0.000017949,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.784136
10.0.0.99,10.0.0.10,36,0.000200359,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.784361
10.0.0.99,10.0.0.10,42,0.000023521,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.784555
10.0.0.99,10.0.0.10,42,0.000007940,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.784682
10.0.0.10,10.0.0.99,4,0.000710949,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.784797
10.0.0.99,10.0.0.10,36,0.000011425,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.784875
10.0.0.99,10.0.0.10,42,0.000008000,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.785023
10.0.0.10,10.0.0.99,4,0.000706200,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.785093
10.0.0.99,10.0.0.10,36,0.000012210,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.785186
10.0.0.99,10.0.0.10,42,0.000007777,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.785337
10.0.0.10,10.0.0.99,4,0.000651185,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.785408
10.0.0.99,10.0.0.10,36,0.000006302,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.785486
10.0.0.99,10.0.0.10,42,0.000006802,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.785645
10.0.0.10,10.0.0.99,4,0.000479642,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.785714
10.0.0.99,10.0.0.10,36,0.000007046,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.785799
10.0.0.99,10.0.0.10,42,0.000007450,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.785950
10.0.0.10,10.0.0.99,4,0.000550012,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.786020
10.0.0.99,10.0.0.10,36,0.000008327,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.786098
10.0.0.99,10.0.0.10,42,0.000007245,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.786382
10.0.0.10,10.0.0.99,4,0.000489669,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.786538
10.0.0.99,10.0.0.10,36,0.000012004,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.786623
10.0.0.99,10.0.0.10,42,0.000006824,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.787001
10.0.0.10,10.0.0.99,4,0.000498011,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.787021
10.0.0.99,10.0.0.10,36,0.000007548,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.787035
10.0.0.99,10.0.0.10,42,0.000006805,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.787393
10.0.0.10,10.0.0.99,4,0.000514810,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.787423
10.0.0.99,10.0.0.10,36,0.000005512,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.787442
10.0.0.99,10.0.0.10,42,0.000006550,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.787999
10.0.0.10,10.0.0.99,4,0.000508670,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.788016
10.0.0.99,10.0.0.10,36,0.000006931,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.788029
10.0.0.99,10.0.0.10,42,0.000006867,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.788041
10.0.0.10,10.0.0.99,4,0.000501033,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.788081
10.0.0.99,10.0.0.10,36,0.000007361,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.788179
10.0.0.99,10.0.0.10,42,0.000006944,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.788477
10.0.0.10,10.0.0.99,4,0.000506145,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.788604
10.0.0.99,10.0.0.10,36,0.000027066,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.788650
10.0.0.99,10.0.0.10,42,0.000006722,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.788777
10.0.0.10,10.0.0.99,4,0.000500304,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.788826
10.0.0.99,10.0.0.10,36,0.000007759,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.789073
10.0.0.99,10.0.0.10,42,0.000007046,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.789779
10.0.0.10,10.0.0.99,4,0.000505813,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.789796
10.0.0.99,10.0.0.10,36,0.000005306,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.789810
10.0.0.99,10.0.0.10,42,0.000006806,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.789820
10.0.0.10,10.0.0.99,4,0.000501037,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.789830
10.0.0.99,10.0.0.10,36,0.000023102,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.789841
10.0.0.99,10.0.0.10,42,0.000007329,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.789982
10.0.0.10,10.0.0.99,4,0.000497129,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.790035
10.0.0.99,10.0.0.10,36,0.000006702,0x0018,3,,0,False,16,,,,False,2026-05-01T15:08:38.790093
10.0.0.99,10.0.0.10,42,0.000010060,0x0018,1,,,,40,60,,True,,2026-05-01T15:08:38.790416
10.0.0.10,10.0.0.99,4,0.000487189,0x0018,2,,,,2,,0,,,2026-05-01T15:08:38.790496
